#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: DEMO
#Date Time: 2021-09-30 18:11:10.030
#Sample rate: 2.85714e+06Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X

#Time (s),Channel 1 (V),Channel 2 (V)
-0.0056973,0.185272216796875,0.600067138671875
-0.00569695,0.1867065429687474,0.6003723144531244
-0.0056966,0.188232421875,0.600250244140625
-0.00569625,0.190582275390625,0.600067138671875
-0.005695899999999999,0.1921081542968778,0.6004028320312493
-0.00569555,0.19366455078125,0.600006103515625
-0.0056952,0.1952209472656222,0.6004943847656241
-0.00569485,0.197265625,0.60028076171875
-0.0056945,0.1990966796875,0.6004638671875
-0.005694149999999999,0.2002563476562542,0.6001281738281254
-0.0056938,0.202545166015625,0.600341796875
-0.00569345,0.203643798828123,0.6002502441406252
-0.0056931,0.205322265625,0.600311279296875
-0.00569275,0.206939697265625,0.600311279296875
-0.005692399999999999,0.2093200683593774,0.6005249023437496
-0.00569205,0.21063232421875,0.600311279296875
-0.0056917,0.2124938964843716,0.6001586914062502
-0.00569135,0.21435546875,0.6002197265625
-0.005691,0.215484619140625,0.60052490234375
-0.005690649999999999,0.2172546386718792,0.6004943847656241
-0.0056903,0.219573974609375,0.600006103515625
-0.00568995,0.220672607421875,0.600372314453125
-0.0056896,0.222564697265625,0.6004638671875
-0.00568925,0.22406005859375,0.600189208984375
-0.005688899999999999,0.2257995605468782,0.6001586914062504
-0.00568855,0.227569580078125,0.600372314453125
-0.0056882,0.22930908203125,0.600250244140625
-0.00568785,0.23101806640625,0.600067138671875
-0.0056875,0.23284912109375,0.60052490234375
-0.005687149999999999,0.2346496582031269,0.6000671386718757
-0.0056868,0.2357177734375,0.60040283203125
-0.00568645,0.2376708984375,0.599945068359375
-0.005686099999999999,0.23968505859375,0.600067138671875
-0.00568575,0.241058349609375,0.600189208984375
-0.005685399999999999,0.2425842285156281,0.6000061035156254
-0.00568505,0.2442626953125,0.6002197265625
-0.0056847,0.24566650390625,0.600250244140625
-0.005684349999999999,0.247650146484375,0.600341796875
